patient,slice,SSIM,MS-SSIM,PSNR,MAE,MSE,VIF,SD,EN
1BA256,053.png,0.7948595127403746,0.87967449426651,17.96554006922966,0.11543535441160202,0.015975188463926315,0.49628919825182827,0.1107126995921135,5.673182644235524
1BA256,054.png,0.8015075045142607,0.8801945447921753,18.022359829737393,0.11424985527992249,0.015767542645335197,0.49017537006448236,0.11225295811891556,5.740006639084839
1BA256,055.png,0.7907467765374383,0.8788481950759888,18.08287327021494,0.11283864080905914,0.015549365431070328,0.4680162822331063,0.11100351810455322,5.611678236675275
1BA256,056.png,0.8038166344077327,0.8907100558280945,18.016816903342733,0.1138453409075737,0.015787679702043533,0.5036051517211546,0.11340607702732086,5.727620482428872
1BA256,057.png,0.7952171006857325,0.8905653953552246,18.145759050941948,0.11121945083141327,0.015325833112001419,0.44093113812740764,0.1154765859246254,5.771999233800322
1BA256,058.png,0.7902636161366821,0.8879101872444153,18.09865548756755,0.11135486513376236,0.01549296174198389,0.4479590131772136,0.11801978200674057,5.825141738950293
1BA256,059.png,0.8057067879694665,0.8916322588920593,18.081912757652027,0.11155501753091812,0.015552804805338383,0.528026888839018,0.12084267288446426,5.947652854071048
1BA256,060.png,0.8036908642170708,0.8911595940589905,18.292119992782915,0.10820960253477097,0.014817945659160614,0.5041375193931098,0.1213858425617218,6.020183174522859
1BA256,061.png,0.8028284571838767,0.8927054405212402,18.080811537704406,0.11102411150932312,0.01555674895644188,0.5158820686266443,0.12409777194261551,5.926826778197762
1BA256,062.png,0.804504356065372,0.8909438848495483,18.475600290929858,0.10513907670974731,0.014204958453774452,0.5109381749786117,0.12360808998346329,6.13452859800112
1BA256,063.png,0.8062919839533604,0.8997781872749329,18.391400095620345,0.10637598484754562,0.01448304858058691,0.5162082097640117,0.12230975180864334,6.033860335691638
1BA256,064.png,0.8000204755991781,0.8882563710212708,18.39573513417934,0.10510415583848953,0.014468599110841751,0.5134991997507496,0.12446265667676926,5.97546421645248
1BA256,065.png,0.7980684721355438,0.8978002667427063,18.55709109327113,0.10290023684501648,0.013940902426838875,0.47751188206479533,0.12336093187332153,6.052419506082163
1BA256,066.png,0.7992426376160984,0.8943985104560852,18.758822868133574,0.09993891417980194,0.013308150693774223,0.4502821698160884,0.12603965401649475,6.09854649453557
1BA256,067.png,0.7940045368363997,0.8915063738822937,18.54393591640199,0.10281775891780853,0.013983194716274738,0.4761568726491428,0.1256438046693802,6.036600726532268
1BA256,068.png,0.7917077674565998,0.8933266401290894,18.45258710966048,0.10365427285432816,0.014280430041253567,0.46661179967442495,0.12967966496944427,6.051716900973174
1BA256,069.png,0.8048500213520284,0.8974140882492065,18.883987122612943,0.09795831143856049,0.012930082157254219,0.519972891624686,0.12802119553089142,6.096738878250356
1BA256,070.png,0.8037281823609425,0.8990837335586548,18.62523142135095,0.10084062069654465,0.013723878189921379,0.5111576209467968,0.12833262979984283,6.012979446593786
1BA256,071.png,0.8008874022129788,0.8983058333396912,18.98638383406637,0.0958242267370224,0.012628786265850067,0.4539081349903758,0.12958978116512299,6.218250880807325
1BA256,072.png,0.7976282033282707,0.8923017382621765,18.728637005631516,0.0988030657172203,0.01340097188949585,0.470067270792912,0.13259562849998474,6.158045372617354
1BA256,073.png,0.797078870986748,0.8897117972373962,18.712226701312854,0.09851978719234467,0.013451704755425453,0.48789385288267634,0.1322142332792282,6.12851667965656
1BA256,074.png,0.7984304515734035,0.8890575766563416,18.963010412311718,0.09497374296188354,0.01269693672657013,0.4784967902596421,0.13277073204517365,6.171451694715777
1BA256,075.png,0.7977863962600817,0.8930628299713135,19.003263692549737,0.09450943768024445,0.012579796835780144,0.51760667266139,0.13131307065486908,6.182149797869238
1BA256,076.png,0.799816845497794,0.8956519365310669,18.940335023310062,0.09445609152317047,0.012763403356075287,0.5123430661343515,0.13033151626586914,6.116626128610075
1BA256,077.png,0.8020115295400855,0.8904976844787598,19.036810321319322,0.09332571178674698,0.012482999823987484,0.5089459244184155,0.13539037108421326,6.117538034741353
1BA256,078.png,0.7800316348507244,0.8715302348136902,18.92786024865411,0.09416987001895905,0.012800117954611778,0.4777243944101755,0.13377904891967773,6.142915439911931
1BA256,079.png,0.7881782836985187,0.8811413645744324,19.113752333031893,0.09157875925302505,0.012263791635632515,0.46717328367284533,0.13356146216392517,6.22852998472554
1BA256,080.png,0.7998188276013444,0.887921154499054,18.9156058474592,0.0938757136464119,0.012836286798119545,0.5177836773045467,0.13632994890213013,6.134932048412688
1BA256,081.png,0.8009108642129689,0.8872979283332825,19.363158286524836,0.08761412650346756,0.011579349637031555,0.4791047267854642,0.13091331720352173,6.215507838504109
1BA256,082.png,0.7914640753772815,0.8778222799301147,19.198550922905003,0.08836369961500168,0.012026656419038773,0.471187699874606,0.13242250680923462,6.083759490942555
1BA256,083.png,0.8078975549161397,0.9016422033309937,19.221181552644488,0.08845645189285278,0.01196414977312088,0.5147799930934821,0.12914009392261505,6.086804698188349
1BA256,084.png,0.7871631311819339,0.8727527856826782,19.25179159312203,0.08725860714912415,0.011880120262503624,0.44864443388044345,0.12909626960754395,6.034995648516798
1BA256,085.png,0.7943428777931582,0.8824666738510132,19.39156219266131,0.08584266901016235,0.011503865011036396,0.4800679338106787,0.13011504709720612,6.025134680968359
1BA256,086.png,0.8046106590347291,0.8945475816726685,19.272809820495176,0.08693411201238632,0.011822763830423355,0.5016260390409097,0.13035105168819427,5.965752187242171
1BA256,087.png,0.8179085595073605,0.9046749472618103,19.600447427931112,0.08276697248220444,0.010963652282953262,0.5465499353834602,0.1251024752855301,5.972450401402206
1BA256,088.png,0.8004414833435062,0.8884754180908203,19.502922807241024,0.08338937908411026,0.011212635785341263,0.478739912362499,0.12788374722003937,5.96703390495681
1BA256,089.png,0.8146528097548484,0.9019547700881958,19.62082917103039,0.08210636675357819,0.010912319645285606,0.5253922567165984,0.1290103942155838,5.970759816542732
1BA256,090.png,0.818005232091591,0.9031599760055542,19.778053575540504,0.07989520579576492,0.010524334385991096,0.5262826263212129,0.12699240446090698,6.092227827089276
1BA256,091.png,0.8129912842757404,0.8991244435310364,19.603205592521295,0.08168880641460419,0.010956691578030586,0.5263601506919757,0.12715360522270203,5.920642244494919
1BA256,092.png,0.8257439255939722,0.9117441773414612,19.749286074827054,0.07900736480951309,0.010594278573989868,0.5718586834469978,0.12635423243045807,5.904227890783895
1BA256,093.png,0.8021259948241082,0.8876326084136963,19.61914450990604,0.08143399655818939,0.010916553437709808,0.4818935059910577,0.12881112098693848,5.893338507721578
1BA256,094.png,0.8200575898241894,0.9009655714035034,19.762713393064875,0.07848963141441345,0.010561574250459671,0.5364991102512945,0.12584948539733887,5.929809715570181
1BA256,095.png,0.8029612240564364,0.8933677673339844,19.652575694872244,0.0803224965929985,0.01083284243941307,0.4986547812356753,0.12627947330474854,5.759990132966507
1BA256,096.png,0.8221690345494603,0.9057743549346924,19.842218913654342,0.07753697037696838,0.010369984433054924,0.5462528160649973,0.1264759749174118,6.013498040097953
1BA256,097.png,0.818551175775839,0.90333491563797,19.906130376042377,0.07685764133930206,0.01021849550306797,0.5473767045122659,0.12502004206180573,5.918416793862359
1BA256,098.png,0.8286474780284735,0.911078691482544,19.755073130574118,0.07806020975112915,0.010580170899629593,0.5708886466118857,0.12733682990074158,5.819789082308426
1BA256,099.png,0.8248422566459328,0.9092155694961548,19.770862424638413,0.07806196808815002,0.01054177526384592,0.5570679182652071,0.1289001852273941,5.866867412601674
1BA256,100.png,0.8319480102468468,0.9134860038757324,19.726754706733065,0.07775414735078812,0.010649384930729866,0.5892897286220544,0.12567798793315887,5.8919998318777544
1BA256,101.png,0.8268956371886884,0.9026737809181213,19.76498571852414,0.07840610295534134,0.010556049644947052,0.5533029064639874,0.12804336845874786,5.854482337106118
1BA256,102.png,0.8241700549957808,0.8968493342399597,19.84965510011071,0.07697652280330658,0.010352243669331074,0.5561374732257311,0.12653298676013947,5.987014497156053
1BA256,103.png,0.8211003670394589,0.8990013003349304,19.751451306467732,0.07794154435396194,0.010588997974991798,0.5387438574280805,0.1252678483724594,5.807715443323007
1BA256,104.png,0.8248459185398141,0.9025723338127136,19.737441866385524,0.0777386724948883,0.010623211041092873,0.5557270898711909,0.12701252102851868,5.8250161001502585
1BA256,105.png,0.8213574506523609,0.9021052122116089,19.82369503123295,0.07730874419212341,0.010414309799671173,0.5384660403480156,0.12648051977157593,5.767348918655818
1BA256,106.png,0.8213560931247696,0.9022919535636902,19.65125714434549,0.07864655554294586,0.010836131870746613,0.5560427345620628,0.1261858493089676,5.742985154990253
1BA256,107.png,0.8272660108014308,0.9029463529586792,19.63551775123886,0.07928019762039185,0.010875474661588669,0.5473664060699772,0.12749646604061127,5.668721565620526
1BA256,108.png,0.8292470382338222,0.9117555618286133,19.7275360345197,0.07763411849737167,0.010647469200193882,0.5687526300439987,0.12668488919734955,5.787260108413259
1BA256,109.png,0.8264410674629956,0.901039183139801,19.63392850471717,0.07940258085727692,0.010879455134272575,0.580496672406163,0.12551064789295197,5.702310639356695
1BA256,110.png,0.8308491036853786,0.9071846008300781,19.618885161272036,0.07873721420764923,0.01091720536351204,0.5714261504134969,0.12771198153495789,5.687685901566317
1BA256,111.png,0.8299875288654454,0.9089234471321106,19.664776700027147,0.0781550258398056,0.010802451521158218,0.5781652056913342,0.1282212883234024,5.820862147451695
1BA256,112.png,0.8206488693922274,0.8986485004425049,19.57896839515521,0.07911203801631927,0.01101800985634327,0.5330428873460469,0.12734994292259216,5.757926333418387
1BA256,113.png,0.8335219823782718,0.9126713871955872,19.758011632823226,0.0772111639380455,0.010573014616966248,0.5827546760120426,0.12806080281734467,5.711154604303154
1BA256,114.png,0.8229641386699948,0.9001951813697815,19.54824554713646,0.07921449840068817,0.011096229776740074,0.5347502553809381,0.12711948156356812,5.739781636654028
